sitename,PISCO_CODE,LAT_WGS84,LON_WGS84,associated_mpa,MPA_STATUS,YEAR_MPA,mlpa_region,CAMPUS,year,month,day,method
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2004,7,30,SBTL_UPC
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2005,9,5,SBTL_FISH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2005,7,30,SBTL_SWATH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2005,7,30,SBTL_UPC
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2006,8,17,SBTL_FISH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2006,7,25,SBTL_SWATH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2006,7,25,SBTL_UPC
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_FISH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_SIZEFREQ
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_SWATH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_UPC
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,10,29,SBTL_FISH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,8,21,SBTL_SIZEFREQ
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,8,21,SBTL_SWATH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,8,21,SBTL_UPC
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,25,SBTL_FISH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,4,SBTL_SIZEFREQ
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,4,SBTL_SWATH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,4,SBTL_UPC
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2010,8,9,SBTL_FISH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2010,6,23,SBTL_SWATH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2010,6,23,SBTL_UPC
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_FISH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_SIZEFREQ
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_SWATH
BIG_CREEK_DC,SBGC02,36.069079,-121.605115,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2001,9,5,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2001,9,14,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2001,9,14,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2002,8,2,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2002,8,2,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2002,8,2,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2003,9,4,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2003,9,24,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2003,9,24,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2004,9,24,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2004,7,30,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2004,7,30,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2005,9,5,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2005,7,30,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2005,7,30,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2006,8,17,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2006,7,25,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2006,7,25,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_SIZEFREQ
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2007,10,15,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,10,29,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,8,21,SBTL_SIZEFREQ
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,8,21,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2008,8,21,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,25,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,4,SBTL_SIZEFREQ
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,4,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2009,8,4,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2010,8,7,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2010,6,23,SBTL_SIZEFREQ
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2010,6,23,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2010,6,23,SBTL_UPC
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_FISH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_SIZEFREQ
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_SWATH
BIG_CREEK_UC,SBGC01,36.069152,-121.60804,Big Creek SMR,SMR,1994,CCSR,UCSC,2011,7,29,SBTL_UPC
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2007,10,16,SBTL_FISH
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2007,7,24,SBTL_SIZEFREQ
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2007,7,24,SBTL_SWATH
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2007,7,24,SBTL_UPC
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2008,8,12,SBTL_FISH
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2008,7,8,SBTL_SIZEFREQ
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2008,7,8,SBTL_SWATH
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2008,7,8,SBTL_UPC
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2011,8,31,SBTL_FISH
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2011,8,31,SBTL_SWATH
BIRD_ROCK_CEN,SBRD01,36.59343,-121.97135,Asilomar SMR,reference,0,CCSR,UCSC,2011,8,31,SBTL_UPC
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2007,9,27,SBTL_FISH
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2007,9,27,SBTL_SIZEFREQ
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2007,9,27,SBTL_SWATH
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2007,9,27,SBTL_UPC
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2008,9,3,SBTL_FISH
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2008,9,3,SBTL_SIZEFREQ
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2008,9,3,SBTL_SWATH
BIXBY_CEN,SBIX01,36.368468,-121.907499,Pt Lobos SMR,reference,0,CCSR,UCSC,2008,9,3,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,1999,9,22,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,1999,9,22,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,1999,9,22,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2000,9,8,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2000,8,22,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2000,8,22,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2001,9,13,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2001,8,22,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2001,8,22,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2002,8,15,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2002,8,15,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2002,8,15,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,14,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,13,SBTL_SIZEFREQ
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,14,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,14,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2004,8,18,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2004,8,8,SBTL_SIZEFREQ
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2004,8,4,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2004,8,4,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2005,9,15,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2005,7,26,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2005,7,26,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2006,9,28,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2006,7,12,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2006,7,12,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,10,9,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,7,3,SBTL_SIZEFREQ
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,7,3,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,7,3,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,9,25,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,7,30,SBTL_SIZEFREQ
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,7,30,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,7,30,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,10,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,25,SBTL_SIZEFREQ
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,18,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,18,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,9,9,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,7,6,SBTL_SIZEFREQ
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,7,6,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,7,6,SBTL_UPC
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2011,8,3,SBTL_FISH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2011,6,28,SBTL_SWATH
BLUEFISH_DC,SBLF02,36.525143,-121.948778,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2011,6,28,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,1999,9,22,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,1999,9,22,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,1999,9,22,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2000,9,8,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2000,8,22,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2000,8,22,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2001,9,13,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2001,8,22,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2001,8,22,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2002,8,15,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2002,8,15,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2002,8,15,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,14,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,13,SBTL_SIZEFREQ
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,14,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2003,7,14,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2004,8,18,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2004,8,4,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2004,8,4,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2005,9,15,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2005,7,26,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2005,7,26,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2006,9,28,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2006,7,12,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2006,7,12,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,10,9,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,7,3,SBTL_SIZEFREQ
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,7,3,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2007,7,3,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,9,25,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,7,30,SBTL_SIZEFREQ
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,7,30,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2008,7,30,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,10,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,25,SBTL_SIZEFREQ
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,18,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2009,9,18,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,8,20,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,7,8,SBTL_SIZEFREQ
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,7,8,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2010,7,8,SBTL_UPC
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2011,8,3,SBTL_FISH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2011,6,28,SBTL_SWATH
BLUEFISH_UC,SBLF01,36.522225,-121.943542,Pt Lobos SMR,SMR,2007,CCSR,UCSC,2011,6,28,SBTL_UPC
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2007,9,25,SBTL_FISH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2007,9,25,SBTL_SIZEFREQ
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2007,9,25,SBTL_SWATH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2007,9,25,SBTL_UPC
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2008,8,7,SBTL_FISH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2008,8,7,SBTL_SIZEFREQ
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2008,8,7,SBTL_SWATH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2008,8,7,SBTL_UPC
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2009,10,6,SBTL_FISH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2009,10,6,SBTL_SIZEFREQ
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2009,10,6,SBTL_SWATH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2009,10,6,SBTL_UPC
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2010,7,30,SBTL_FISH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2010,7,30,SBTL_SIZEFREQ
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2010,7,30,SBTL_SWATH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2010,7,30,SBTL_UPC
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2011,8,10,SBTL_FISH
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2011,7,6,SBTL_SIZEFREQ
BUCHON_CEN,SBCH01,35.244079,-120.901098,Pt. Buchon SMR,SMR,2007,CCSR,UCSC,2011,7,6,SBTL_SWATH
